CB2020,CT2020,BCTCB2020,GEOID,OBJECTID,CTLabel,BoroCT2020,NAME,DP03_0128PE,precinct
"1011","051900","30519001011","360470519001011",1673,"519","3051900",,,"94"
"1011","057902","30579021011","360470579021011",2113,"579.02","3057902",,,"94"
"1012","044902","30449021012","360470449021012",1620,"449.02","3044902",,,"94"
"1012","047700","30477001012","360470477001012",1636,"477","3047700",,,"94"
"1012","051500","30515001012","360470515001012",2180,"515","3051500",,,"94"
"1012","055500","30555001012","360470555001012",2274,"555","3055500",,,"94"
"1013","044902","30449021013","360470449021013",1620,"449.02","3044902",,,"94"
"1013","047700","30477001013","360470477001013",1636,"477","3047700",,,"94"
"1013","051500","30515001013","360470515001013",2180,"515","3051500",,,"94"
"1013","055500","30555001013","360470555001013",2274,"555","3055500",,,"94"
"1014","044902","30449021014","360470449021014",1620,"449.02","3044902",,,"94"
"1014","047700","30477001014","360470477001014",1636,"477","3047700",,,"94"
"1015","047700","30477001015","360470477001015",1636,"477","3047700",,,"94"
"1016","047700","30477001016","360470477001016",1636,"477","3047700",,,"94"
"1017","047700","30477001017","360470477001017",1636,"477","3047700",,,"94"
"1018","044902","30449021018","360470449021018",1620,"449.02","3044902",,,"94"
"1018","047700","30477001018","360470477001018",1636,"477","3047700",,,"94"
"1018","055500","30555001018","360470555001018",2274,"555","3055500",,,"94"
"1019","044902","30449021019","360470449021019",1620,"449.02","3044902",,,"94"
"1019","047700","30477001019","360470477001019",1636,"477","3047700",,,"94"
"1019","055500","30555001019","360470555001019",2274,"555","3055500",,,"94"
"1020","044902","30449021020","360470449021020",1620,"449.02","3044902",,,"94"
"1020","047700","30477001020","360470477001020",1636,"477","3047700",,,"94"
"1021","044902","30449021021","360470449021021",1620,"449.02","3044902",,,"94"
"1021","047700","30477001021","360470477001021",1636,"477","3047700",,,"94"
"1022","044902","30449021022","360470449021022",1620,"449.02","3044902",,,"94"
"1022","047700","30477001022","360470477001022",1636,"477","3047700",,,"94"
"1023","047700","30477001023","360470477001023",1636,"477","3047700",,,"94"
"1024","044902","30449021024","360470449021024",1620,"449.02","3044902",,,"94"
"1024","047700","30477001024","360470477001024",1636,"477","3047700",,,"94"
"1025","044902","30449021025","360470449021025",1620,"449.02","3044902",,,"94"
"1026","044902","30449021026","360470449021026",1620,"449.02","3044902",,,"94"
"1027","044902","30449021027","360470449021027",1620,"449.02","3044902",,,"94"
"1028","044902","30449021028","360470449021028",1620,"449.02","3044902",,,"94"
"2003","055700","30557002003","360470557002003",1702,"557","3055700",,,"94"
"2003","056302","30563022003","360470563022003",2105,"563.02","3056302",,,"94"
"2003","056900","30569002003","360470569002003",1712,"569","3056900",,,"94"
"2003","057300","30573002003","360470573002003",1716,"573","3057300",,,"94"
"2003","058901","30589012003","360470589012003",1726,"589.01","3058901",,,"94"
"2000","044901","30449012000","360470449012000",1619,"449.01","3044901",,,"94"
"2000","047700","30477002000","360470477002000",1636,"477","3047700",,,"94"
"2000","049700","30497002000","360470497002000",1654,"497","3049700",,,"94"
"2000","050100","30501002000","360470501002000",2179,"501","3050100",,,"94"
"2000","051700","30517002000","360470517002000",1671,"517","3051700",,,"94"
"2000","051900","30519002000","360470519002000",1673,"519","3051900",,,"94"
"2000","055300","30553002000","360470553002000",1699,"553","3055300",,,"94"
"2000","055700","30557002000","360470557002000",1702,"557","3055700",,,"94"
"2000","056100","30561002000","360470561002000",1705,"561","3056100",,,"94"
"2000","056301","30563012000","360470563012000",1707,"563.01","3056301",,,"94"
"2000","056500","30565002000","360470565002000",1709,"565","3056500",,,"94"
"2000","056900","30569002000","360470569002000",1712,"569","3056900",,,"94"
"2000","057100","30571002000","360470571002000",1714,"571","3057100",,,"94"
"2000","057300","30573002000","360470573002000",1716,"573","3057300",,,"94"
"2000","057500","30575002000","360470575002000",1718,"575","3057500",,,"94"
"2000","058901","30589012000","360470589012000",1726,"589.01","3058901",,,"94"
"2000","059100","30591002000","360470591002000",1729,"591","3059100",,,"94"
"2000","059300","30593002000","360470593002000",1731,"593","3059300",,,"94"
"2001","044901","30449012001","360470449012001",1619,"449.01","3044901",,,"94"
"2001","044902","30449022001","360470449022001",1620,"449.02","3044902",,,"94"
"2001","047700","30477002001","360470477002001",1636,"477","3047700",,,"94"
"2001","049700","30497002001","360470497002001",1654,"497","3049700",,,"94"
"2001","049900","30499002001","360470499002001",2178,"499","3049900",,,"94"
"2001","050100","30501002001","360470501002001",2179,"501","3050100",,,"94"
"2001","051700","30517002001","360470517002001",1671,"517","3051700",,,"94"
"2001","051900","30519002001","360470519002001",1673,"519","3051900",,,"94"
"2001","055300","30553002001","360470553002001",1699,"553","3055300",,,"94"
"2001","056100","30561002001","360470561002001",1705,"561","3056100",,,"94"
"2001","056301","30563012001","360470563012001",1707,"563.01","3056301",,,"94"
"2001","056500","30565002001","360470565002001",1709,"565","3056500",,,"94"
"2001","056900","30569002001","360470569002001",1712,"569","3056900",,,"94"
"2001","057100","30571002001","360470571002001",1714,"571","3057100",,,"94"
"2001","057300","30573002001","360470573002001",1716,"573","3057300",,,"94"
"2001","057500","30575002001","360470575002001",1718,"575","3057500",,,"94"
"2001","058901","30589012001","360470589012001",1726,"589.01","3058901",,,"94"
"2001","059100","30591002001","360470591002001",1729,"591","3059100",,,"94"
"2001","059300","30593002001","360470593002001",1731,"593","3059300",,,"94"
"2002","044901","30449012002","360470449012002",1619,"449.01","3044901",,,"94"
"2002","044902","30449022002","360470449022002",1620,"449.02","3044902",,,"94"
"2002","047700","30477002002","360470477002002",1636,"477","3047700",,,"94"
"2002","049700","30497002002","360470497002002",1654,"497","3049700",,,"94"
"2002","050100","30501002002","360470501002002",2179,"501","3050100",,,"94"
"2002","051700","30517002002","360470517002002",1671,"517","3051700",,,"94"
"2002","051900","30519002002","360470519002002",1673,"519","3051900",,,"94"
"2002","055300","30553002002","360470553002002",1699,"553","3055300",,,"94"
"2002","055700","30557002002","360470557002002",1702,"557","3055700",,,"94"
"2002","056100","30561002002","360470561002002",1705,"561","3056100",,,"94"
"2002","056302","30563022002","360470563022002",2105,"563.02","3056302",,,"94"
"2002","056900","30569002002","360470569002002",1712,"569","3056900",,,"94"
"2002","057300","30573002002","360470573002002",1716,"573","3057300",,,"94"
"2002","058901","30589012002","360470589012002",1726,"589.01","3058901",,,"94"
"2002","059300","30593002002","360470593002002",1731,"593","3059300",,,"94"
"2003","044901","30449012003","360470449012003",1619,"449.01","3044901",,,"94"
"2003","047700","30477002003","360470477002003",1636,"477","3047700",,,"94"
"2003","049700","30497002003","360470497002003",1654,"497","3049700",,,"94"
"2003","049900","30499002003","360470499002003",2178,"499","3049900",,,"94"
"2003","051700","30517002003","360470517002003",1671,"517","3051700",,,"94"
"2003","051900","30519002003","360470519002003",1673,"519","3051900",,,"94"
"2004","044901","30449012004","360470449012004",1619,"449.01","3044901",,,"94"
"2004","047700","30477002004","360470477002004",1636,"477","3047700",,,"94"
"2004","049900","30499002004","360470499002004",2178,"499","3049900",,,"94"
"2004","051700","30517002004","360470517002004",1671,"517","3051700",,,"94"
"2004","051900","30519002004","360470519002004",1673,"519","3051900",,,"94"
"2004","055700","30557002004","360470557002004",1702,"557","3055700",,,"94"
"2004","056900","30569002004","360470569002004",1712,"569","3056900",,,"94"
"2004","057901","30579012004","360470579012004",2112,"579.01","3057901",,,"94"
"2004","058901","30589012004","360470589012004",1726,"589.01","3058901",,,"94"
"2005","044901","30449012005","360470449012005",1619,"449.01","3044901",,,"94"
"2005","047700","30477002005","360470477002005",1636,"477","3047700",,,"94"
"2005","049900","30499002005","360470499002005",2178,"499","3049900",,,"94"
"2005","051900","30519002005","360470519002005",1673,"519","3051900",,,"94"
"2005","055700","30557002005","360470557002005",1702,"557","3055700",,,"94"
"2005","056900","30569002005","360470569002005",1712,"569","3056900",,,"94"
"2005","057901","30579012005","360470579012005",2112,"579.01","3057901",,,"94"
"2006","044901","30449012006","360470449012006",1619,"449.01","3044901",,,"94"
"2006","047700","30477002006","360470477002006",1636,"477","3047700",,,"94"
"2006","049900","30499002006","360470499002006",2178,"499","3049900",,,"94"
"2006","051900","30519002006","360470519002006",1673,"519","3051900",,,"94"
"2006","055700","30557002006","360470557002006",1702,"557","3055700",,,"94"
"2006","056900","30569002006","360470569002006",1712,"569","3056900",,,"94"
"2006","057901","30579012006","360470579012006",2112,"579.01","3057901",,,"94"
"2007","044901","30449012007","360470449012007",1619,"449.01","3044901",,,"94"
"2007","047700","30477002007","360470477002007",1636,"477","3047700",,,"94"
"2007","049900","30499002007","360470499002007",2178,"499","3049900",,,"94"
"2007","051900","30519002007","360470519002007",1673,"519","3051900",,,"94"
"2007","055700","30557002007","360470557002007",1702,"557","3055700",,,"94"
"2007","057901","30579012007","360470579012007",2112,"579.01","3057901",,,"94"
"2008","044901","30449012008","360470449012008",1619,"449.01","3044901",,,"94"
"2008","047700","30477002008","360470477002008",1636,"477","3047700",,,"94"
"2008","055700","30557002008","360470557002008",1702,"557","3055700",,,"94"
"2008","057901","30579012008","360470579012008",2112,"579.01","3057901",,,"94"
"2009","044901","30449012009","360470449012009",1619,"449.01","3044901",,,"94"
"2009","047700","30477002009","360470477002009",1636,"477","3047700",,,"94"
"2009","055700","30557002009","360470557002009",1702,"557","3055700",,,"94"
"2009","057901","30579012009","360470579012009",2112,"579.01","3057901",,,"94"
"2010","044901","30449012010","360470449012010",1619,"449.01","3044901",,,"94"
"2010","047700","30477002010","360470477002010",1636,"477","3047700",,,"94"
"2010","055700","30557002010","360470557002010",1702,"557","3055700",,,"94"
"2010","057901","30579012010","360470579012010",2112,"579.01","3057901",,,"94"
"2011","044901","30449012011","360470449012011",1619,"449.01","3044901",,,"94"
"2011","047700","30477002011","360470477002011",1636,"477","3047700",,,"94"
"2011","055700","30557002011","360470557002011",1702,"557","3055700",,,"94"
"2011","057901","30579012011","360470579012011",2112,"579.01","3057901",,,"94"
"2012","044901","30449012012","360470449012012",1619,"449.01","3044901",,,"94"
"2012","057901","30579012012","360470579012012",2112,"579.01","3057901",,,"94"
"2013","044901","30449012013","360470449012013",1619,"449.01","3044901",,,"94"
"2013","055700","30557002013","360470557002013",1702,"557","3055700",,,"94"
"2013","057901","30579012013","360470579012013",2112,"579.01","3057901",,,"94"
"2014","044901","30449012014","360470449012014",1619,"449.01","3044901",,,"94"
"2014","057901","30579012014","360470579012014",2112,"579.01","3057901",,,"94"
"2015","044901","30449012015","360470449012015",1619,"449.01","3044901",,,"94"
"2015","057901","30579012015","360470579012015",2112,"579.01","3057901",,,"94"
"2016","044901","30449012016","360470449012016",1619,"449.01","3044901",,,"94"
"2016","057901","30579012016","360470579012016",2112,"579.01","3057901",,,"94"
"2017","057901","30579012017","360470579012017",2112,"579.01","3057901",,,"94"
"2018","057901","30579012018","360470579012018",2112,"579.01","3057901",,,"94"
"2019","057901","30579012019","360470579012019",2112,"579.01","3057901",,,"94"
"2020","057901","30579012020","360470579012020",2112,"579.01","3057901",,,"94"
"2021","057901","30579012021","360470579012021",2112,"579.01","3057901",,,"94"
"2022","057901","30579012022","360470579012022",2112,"579.01","3057901",,,"94"
"2023","057901","30579012023","360470579012023",2112,"579.01","3057901",,,"94"
"2024","057901","30579012024","360470579012024",2112,"579.01","3057901",,,"94"
"3000","044901","30449013000","360470449013000",1619,"449.01","3044901",,,"94"
"3000","049700","30497003000","360470497003000",1654,"497","3049700",,,"94"
"3000","050100","30501003000","360470501003000",2179,"501","3050100",,,"94"
"3000","055300","30553003000","360470553003000",1699,"553","3055300",,,"94"
"3000","056100","30561003000","360470561003000",1705,"561","3056100",,,"94"
"3000","056301","30563013000","360470563013000",1707,"563.01","3056301",,,"94"
"3000","056500","30565003000","360470565003000",1709,"565","3056500",,,"94"
"3000","057100","30571003000","360470571003000",1714,"571","3057100",,,"94"
"3000","057300","30573003000","360470573003000",1716,"573","3057300",,,"94"
"3000","057500","30575003000","360470575003000",1718,"575","3057500",,,"94"
"3000","059100","30591003000","360470591003000",1729,"591","3059100",,,"94"
"3001","044901","30449013001","360470449013001",1619,"449.01","3044901",,,"94"
"3001","049700","30497003001","360470497003001",1654,"497","3049700",,,"94"
"3001","050100","30501003001","360470501003001",2179,"501","3050100",,,"94"
"3001","055300","30553003001","360470553003001",1699,"553","3055300",,,"94"
"3001","056100","30561003001","360470561003001",1705,"561","3056100",,,"94"
"3001","056301","30563013001","360470563013001",1707,"563.01","3056301",,,"94"
"3001","056500","30565003001","360470565003001",1709,"565","3056500",,,"94"
"3001","057100","30571003001","360470571003001",1714,"571","3057100",,,"94"
"3001","057300","30573003001","360470573003001",1716,"573","3057300",,,"94"
"3001","057500","30575003001","360470575003001",1718,"575","3057500",,,"94"
